07375208+2139069,6170.0,66.0,4.47,0.15,-0.27,0.07,2.8,0.08,NGC2420,1.0
07375764+2132544,5885.0,63.0,4.54,0.17,-0.22,0.05,2.41,0.1,NGC2420,0.9996
07375933+2135145,5862.0,65.0,4.75,0.17,-0.06,0.06,2.37,0.12,NGC2420,1.0
07380113+2136052,5804.0,64.0,4.58,0.17,-0.01,0.05,2.29,0.12,NGC2420,1.0
07380173+2126209,6165.0,65.0,4.46,0.14,-0.19,0.07,2.89,0.08,NGC2420,1.0
07380348+2132405,6000.0,66.0,4.61,0.18,-0.15,0.05,2.36,0.12,NGC2420,1.0
07380485+2130301,5854.0,64.0,4.75,0.17,-0.38,0.05,2.61,0.08,NGC2420,1.0
07380789+2129481,6632.0,57.0,3.78,0.16,-0.73,0.05,2.32,0.13,NGC2420,1.0
07380830+2135511,6357.0,64.0,4.32,0.17,-0.22,0.06,1.94,,NGC2420,1.0
07380832+2132066,6390.0,66.0,4.44,0.14,-0.21,0.07,2.92,0.07,NGC2420,1.0
07380898+2131038,5172.0,72.0,4.71,0.21,-0.28,0.05,1.26,0.22,NGC2420,1.0
07381386+2132540,5984.0,64.0,4.62,0.17,-0.29,0.05,2.21,0.14,NGC2420,1.0
07381589+2133307,5690.0,64.0,4.28,0.17,-0.13,0.05,2.33,0.11,NGC2420,1.0
07381610+2132306,5967.0,65.0,4.55,0.18,-0.09,0.06,2.23,0.17,NGC2420,1.0
07381856+2133483,6364.0,65.0,4.39,0.14,-0.17,0.07,2.61,0.08,NGC2420,1.0
07382003+2134199,5850.0,71.0,4.38,0.21,-0.21,0.06,2.53,0.1,NGC2420,1.0
07382018+2135160,6606.0,67.0,4.15,0.18,-0.12,0.06,2.26,0.11,NGC2420,1.0
07382027+2141508,5759.0,66.0,4.6,0.17,-0.38,0.06,2.42,0.1,NGC2420,1.0
07382082+2134385,6504.0,65.0,4.37,0.14,-0.29,0.07,2.11,0.22,NGC2420,1.0
07382453+2127409,5600.0,66.0,4.24,0.17,-0.38,0.06,2.2,0.13,NGC2420,1.0
07382462+2134565,6398.0,65.0,4.36,0.15,-0.33,0.07,2.67,0.08,NGC2420,1.0
07382488+2132223,6407.0,66.0,4.42,0.15,-0.34,0.07,2.59,0.08,NGC2420,1.0
07382575+2135451,6056.0,66.0,4.56,0.15,-0.21,0.07,2.77,0.07,NGC2420,1.0
07382617+2132414,5520.0,65.0,4.44,0.17,-0.28,0.05,1.72,0.21,NGC2420,1.0
07382782+2127308,5798.0,68.0,4.26,0.18,-0.19,0.06,2.31,0.11,NGC2420,1.0
07382845+2129202,5830.0,66.0,4.64,0.18,-0.37,0.05,2.68,0.08,NGC2420,1.0
07382985+2136523,5167.0,70.0,4.67,0.21,-0.52,0.06,2.1,0.11,NGC2420,1.0
07383089+2133308,6171.0,66.0,4.46,0.17,-0.23,0.05,2.89,0.08,NGC2420,1.0
07383223+2131536,5220.0,64.0,4.67,0.18,-0.27,0.05,1.69,0.14,NGC2420,1.0
07383235+2132440,6157.0,66.0,4.48,0.17,-0.24,0.06,2.67,0.08,NGC2420,1.0
07383408+2139058,6359.0,65.0,4.2,0.18,-0.16,0.05,2.7,0.07,NGC2420,1.0
07383462+2135045,6683.0,64.0,4.27,0.17,-0.13,0.05,3.23,0.05,NGC2420,1.0
07383548+2138183,5935.0,64.0,4.57,0.18,-0.14,0.05,2.65,0.09,NGC2420,1.0
07383565+2135520,5739.0,64.0,4.53,0.17,-0.17,0.05,2.43,0.08,NGC2420,1.0
07383585+2141379,5927.0,65.0,4.56,0.15,-0.22,0.07,2.43,0.12,NGC2420,1.0
07383738+2141329,5960.0,63.0,4.61,0.14,-0.22,0.07,2.54,0.1,NGC2420,1.0
07383811+2129427,6039.0,64.0,4.5,0.14,-0.15,0.07,2.86,0.08,NGC2420,1.0
07383843+2136476,6617.0,57.0,3.73,0.16,-0.39,0.15,1.91,,NGC2420,1.0
07384014+2136548,6559.0,56.0,4.12,0.17,-0.43,0.11,2.36,0.1,NGC2420,1.0
07384136+2132223,6201.0,66.0,4.3,0.17,-0.15,0.05,2.88,0.07,NGC2420,1.0
07384228+2138340,5752.0,64.0,4.59,0.18,-0.17,0.06,2.32,0.11,NGC2420,0.9991
07384312+2127031,5851.0,71.0,4.39,0.21,-0.34,0.06,2.29,0.13,NGC2420,1.0
07384523+2134215,6359.0,66.0,4.24,0.18,-0.15,0.05,2.9,0.07,NGC2420,1.0
07384680+2134520,6010.0,65.0,4.52,0.18,-0.24,0.05,2.76,0.08,NGC2420,1.0
07385015+2133371,5911.0,64.0,4.49,0.15,-0.17,0.07,2.78,0.08,NGC2420,1.0
07385119+2130407,5361.0,66.0,4.26,0.17,-0.55,0.06,1.68,0.14,NGC2420,1.0
07390151+2134311,5857.0,65.0,4.51,0.17,-0.2,0.05,2.43,0.12,NGC2420,1.0
07390202+2133069,5540.0,70.0,4.54,0.21,-0.38,0.05,1.83,0.21,NGC2420,0.9999
07375085+2135167,5499.0,72.0,4.58,0.2,-0.32,0.05,1.71,,NGC2420,1.0
07375132+2132380,6558.0,78.0,4.09,0.2,-0.35,0.16,2.76,0.1,NGC2420,1.0
07380146+2136384,5458.0,103.0,4.74,0.33,-0.14,0.09,1.84,0.25,NGC2420,1.0
07380272+2139289,5422.0,67.0,4.02,0.17,-0.58,0.06,1.84,0.15,NGC2420,1.0
07380926+2132373,5023.0,64.0,3.97,0.18,-0.48,0.05,1.29,,NGC2420,1.0
07381270+2137438,5966.0,65.0,4.69,0.17,-0.22,0.05,2.73,0.1,NGC2420,1.0
07381327+2133197,5511.0,65.0,4.39,0.17,-0.21,0.05,1.73,0.29,NGC2420,1.0
07381528+2137365,5895.0,67.0,4.5,0.17,-0.13,0.05,2.67,0.09,NGC2420,1.0
07381635+2134329,5659.0,69.0,4.48,0.21,-0.22,0.05,2.36,0.14,NGC2420,1.0
07381652+2130177,5739.0,66.0,4.37,0.18,-0.32,0.06,2.16,0.14,NGC2420,1.0
07381794+2125313,5246.0,62.0,4.48,0.18,-0.38,0.05,1.89,0.17,NGC2420,1.0
07381814+2135083,5303.0,63.0,4.44,0.18,-0.27,0.05,1.61,,NGC2420,0.9999
07381884+2132312,5752.0,70.0,4.49,0.21,-0.16,0.05,2.28,0.13,NGC2420,1.0
07382051+2137285,5274.0,62.0,4.54,0.17,-0.37,0.05,1.22,1.25,NGC2420,1.0
07382142+2131155,5910.0,63.0,4.58,0.18,-0.3,0.05,3.05,0.08,NGC2420,0.9957
07382230+2134375,5882.0,64.0,4.66,0.18,-0.34,0.05,2.76,0.08,NGC2420,1.0
07382246+2135361,6589.0,55.0,3.71,0.16,-0.89,0.06,1.86,,NGC2420,1.0
07382414+2135108,4869.0,80.0,4.35,0.22,-0.04,0.08,1.05,0.45,NGC2420,1.0
07382500+2136311,5381.0,68.0,4.67,0.21,-0.38,0.05,1.61,0.25,NGC2420,1.0
07382575+2133354,5795.0,67.0,4.73,0.17,-0.28,0.05,2.11,0.11,NGC2420,1.0
07382713+2134451,6410.0,64.0,4.29,0.17,-0.27,0.05,3.12,0.06,NGC2420,1.0
07382763+2139202,5532.0,69.0,4.49,0.2,-0.26,0.05,2.22,0.12,NGC2420,1.0
07382805+2138311,5810.0,71.0,4.42,0.21,-0.24,0.06,2.38,0.12,NGC2420,1.0
07382945+2135118,5496.0,69.0,4.27,0.21,-0.33,0.06,1.44,,NGC2420,1.0
07382949+2136586,5771.0,65.0,4.53,0.18,-0.25,0.05,2.46,0.11,NGC2420,1.0
07383251+2133163,6006.0,65.0,4.33,0.17,-0.28,0.05,2.79,0.08,NGC2420,1.0
07383387+2139424,5347.0,63.0,4.96,0.17,-0.37,0.05,1.53,0.25,NGC2420,1.0
07383397+2130214,5197.0,65.0,4.26,0.18,-0.39,0.05,1.32,,NGC2420,0.9991
07383427+2136204,5412.0,65.0,4.66,0.18,-0.33,0.05,1.81,0.19,NGC2420,1.0
07383438+2143440,5723.0,65.0,4.37,0.17,-0.22,0.05,2.23,0.14,NGC2420,1.0
07383566+2133185,5455.0,83.0,4.28,0.22,-0.3,0.08,1.6,,NGC2420,1.0
07383576+2135072,5694.0,66.0,3.87,0.17,-0.43,0.06,2.42,0.11,NGC2420,0.9991
07383729+2125316,5762.0,64.0,4.31,0.18,-0.25,0.06,2.09,0.14,NGC2420,1.0
07383753+2141584,5904.0,65.0,4.56,0.14,-0.21,0.07,2.53,0.1,NGC2420,1.0
07383837+2135375,5868.0,65.0,4.75,0.18,-0.22,0.05,2.34,0.12,NGC2420,1.0
07383993+2129357,5809.0,65.0,4.73,0.18,-0.13,0.05,2.1,0.18,NGC2420,1.0
07383994+2139130,5820.0,64.0,4.7,0.17,-0.16,0.05,2.49,0.13,NGC2420,1.0
07384027+2130343,5062.0,64.0,4.28,0.18,-0.33,0.05,1.01,0.43,NGC2420,1.0
07384058+2138127,5787.0,66.0,4.25,0.18,-0.12,0.06,1.88,,NGC2420,0.9868
07384062+2136481,6030.0,66.0,4.41,0.17,-0.17,0.05,2.89,0.08,NGC2420,0.9999
07384163+2137166,5400.0,106.0,4.92,0.3,-0.08,0.09,1.88,0.25,NGC2420,1.0
07384474+2134286,5158.0,67.0,4.33,0.17,-0.23,0.06,1.4,0.25,NGC2420,1.0
07384608+2134130,6063.0,65.0,4.51,0.14,-0.21,0.07,2.64,0.08,NGC2420,1.0
07384625+2128104,5236.0,66.0,4.9,0.18,-0.36,0.06,1.44,,NGC2420,1.0
07385001+2134293,6478.0,65.0,4.18,0.18,-0.17,0.05,2.65,0.08,NGC2420,1.0
07385035+2138090,5525.0,66.0,4.33,0.17,-0.08,0.05,1.82,0.26,NGC2420,1.0
07385108+2132548,5473.0,66.0,4.55,0.17,-0.33,0.06,1.86,0.19,NGC2420,1.0
07385255+2134488,5968.0,65.0,4.65,0.17,-0.29,0.05,2.65,0.08,NGC2420,1.0
07385310+2133014,5133.0,107.0,3.93,0.23,-0.61,0.09,1.68,0.2,NGC2420,0.9998
07385723+2135386,5659.0,64.0,4.15,0.18,-0.31,0.05,2.17,0.15,NGC2420,1.0
07385814+2132566,5624.0,68.0,4.43,0.21,-0.34,0.05,1.95,0.21,NGC2420,1.0
07385831+2130199,5152.0,65.0,4.63,0.17,-0.51,0.05,1.43,0.31,NGC2420,1.0
07390206+2133589,6206.0,65.0,4.21,0.17,-0.26,0.05,2.74,0.09,NGC2420,1.0
07390269+2136084,6380.0,66.0,4.37,0.15,-0.15,0.07,2.97,0.07,NGC2420,1.0
07390468+2130597,5814.0,65.0,4.11,0.18,-0.17,0.05,2.0,,NGC2420,1.0
07390502+2131386,5648.0,82.0,3.88,0.21,-0.43,0.07,2.02,0.38,NGC2420,0.9866
07375683+2136052,4827.0,79.0,4.67,0.22,-0.53,0.08,1.45,0.21,NGC2420,0.9999
07380334+2131456,4770.0,82.0,4.99,0.21,0.08,0.08,1.44,0.22,NGC2420,1.0
07380364+2138453,5992.0,66.0,4.55,0.15,-0.13,0.07,2.86,0.08,NGC2420,1.0
07380514+2142375,5768.0,65.0,4.65,0.18,-0.39,0.05,2.2,0.12,NGC2420,1.0
07380529+2136033,6210.0,66.0,4.43,0.14,-0.26,0.07,2.7,0.07,NGC2420,1.0
07380638+2134335,4960.0,108.0,4.57,0.34,0.14,0.1,1.04,,NGC2420,1.0
07380808+2137078,5854.0,69.0,4.46,0.21,-0.17,0.05,2.48,0.09,NGC2420,1.0
07380866+2127571,4870.0,82.0,4.27,0.22,-0.09,0.08,0.94,,NGC2420,0.9998
07380960+2140409,5115.0,82.0,4.04,0.22,-0.23,0.08,1.49,0.34,NGC2420,0.9885
07380979+2137584,6123.0,64.0,4.41,0.14,-0.21,0.07,2.82,0.07,NGC2420,1.0
07381062+2136462,4873.0,81.0,4.3,0.22,-0.19,0.08,0.93,,NGC2420,1.0
07381171+2136425,4826.0,107.0,4.51,0.24,-0.46,0.09,1.3,0.22,NGC2420,1.0
07381177+2136201,5057.0,70.0,4.73,0.21,-0.2,0.05,1.13,,NGC2420,1.0
07381203+2127547,5360.0,64.0,4.67,0.18,-0.18,0.05,1.87,0.15,NGC2420,1.0
07381227+2134184,5832.0,69.0,4.39,0.21,-0.22,0.06,2.4,0.09,NGC2420,1.0
07381288+2131220,4709.0,103.0,4.5,0.32,0.19,0.09,1.29,0.27,NGC2420,0.9997
07381342+2139332,5363.0,70.0,4.66,0.21,-0.26,0.06,1.4,0.31,NGC2420,0.999
07381536+2133282,4937.0,80.0,4.07,0.21,-0.12,0.08,1.16,0.37,NGC2420,1.0
07381574+2130541,4212.0,96.0,4.36,0.26,-0.21,0.15,0.21,,NGC2420,0.9997
07381586+2126265,4397.0,82.0,3.51,0.22,-0.06,0.07,0.7,0.27,NGC2420,1.0
07381594+2136398,5206.0,105.0,4.88,0.31,0.21,0.09,1.42,,NGC2420,1.0
07381658+2131389,5031.0,103.0,4.38,0.33,0.18,0.09,1.44,,NGC2420,1.0
07381701+2136079,4972.0,82.0,4.65,0.21,0.03,0.08,1.57,0.23,NGC2420,1.0
07381725+2126442,5123.0,83.0,4.78,0.22,0.0,0.08,1.68,,NGC2420,1.0
07381817+2138241,5984.0,66.0,4.58,0.17,-0.17,0.05,2.76,0.08,NGC2420,1.0
07381946+2134040,4637.0,79.0,4.26,0.22,0.08,0.08,1.01,0.3,NGC2420,1.0
07381949+2130067,6280.0,65.0,4.37,0.17,-0.28,0.05,2.34,0.1,NGC2420,1.0
07382038+2138545,6579.0,55.0,3.72,0.16,-0.88,0.05,1.84,,NGC2420,1.0
07382178+2134482,6694.0,67.0,4.33,0.18,-0.17,0.05,2.09,0.21,NGC2420,1.0
07382336+2133369,6002.0,66.0,4.27,0.17,-0.16,0.05,2.66,0.08,NGC2420,0.9957
07382375+2142550,5595.0,68.0,4.47,0.21,-0.12,0.05,1.79,0.24,NGC2420,1.0
07382379+2135271,4934.0,96.0,3.66,0.26,-0.39,0.15,1.05,0.43,NGC2420,1.0
07382422+2131399,5324.0,63.0,4.26,0.17,-0.35,0.05,1.62,0.25,NGC2420,1.0
07382469+2136525,5907.0,70.0,4.36,0.21,-0.29,0.05,2.51,0.09,NGC2420,0.9993
07382491+2132059,5862.0,64.0,4.65,0.18,-0.09,0.05,2.42,0.1,NGC2420,0.9999
07382516+2134366,6461.0,65.0,4.38,0.14,-0.28,0.07,2.02,0.21,NGC2420,1.0
07382570+2135354,4952.0,81.0,4.56,0.22,-0.16,0.08,1.21,0.34,NGC2420,1.0
07382572+2135190,5012.0,104.0,4.68,0.32,0.12,0.09,1.38,0.31,NGC2420,1.0
07382607+2136388,5108.0,82.0,4.67,0.22,-0.11,0.08,1.64,0.22,NGC2420,1.0
07382765+2136020,5647.0,64.0,4.6,0.17,-0.23,0.05,1.68,0.35,NGC2420,1.0
07382791+2133225,6366.0,65.0,4.32,0.14,-0.26,0.07,2.92,0.06,NGC2420,1.0
07383042+2137370,4997.0,64.0,4.57,0.18,-0.29,0.06,1.29,0.17,NGC2420,1.0
07383090+2133530,5909.0,64.0,4.66,0.17,0.07,0.05,2.25,0.14,NGC2420,1.0
07383433+2132466,4981.0,83.0,4.89,0.22,-0.14,0.08,1.29,0.32,NGC2420,1.0
07383956+2142099,5451.0,104.0,4.83,0.31,0.08,0.09,1.49,,NGC2420,1.0
07383986+2129295,5016.0,65.0,4.58,0.17,-0.29,0.05,1.3,0.16,NGC2420,1.0
07384052+2134425,4732.0,83.0,3.83,0.22,-0.18,0.07,1.31,,NGC2420,1.0
07384106+2143461,5072.0,82.0,4.76,0.22,0.21,0.08,1.53,,NGC2420,1.0
07384131+2135078,5110.0,80.0,3.86,0.22,-0.14,0.07,1.63,0.22,NGC2420,1.0
07385213+2132588,6145.0,64.0,4.45,0.14,-0.2,0.07,2.8,0.07,NGC2420,1.0
07385389+2131058,4830.0,82.0,4.43,0.22,-0.25,0.08,0.87,,NGC2420,1.0
07385884+2134122,5575.0,66.0,4.35,0.17,-0.17,0.05,1.81,,NGC2420,1.0
07390024+2136423,4497.0,81.0,4.81,0.22,-0.37,0.08,1.08,0.25,NGC2420,1.0
07390151+2138160,5161.0,63.0,4.61,0.17,-0.43,0.06,1.67,0.17,NGC2420,0.9999
07390227+2135193,4893.0,82.0,3.98,0.21,-0.05,0.07,1.43,,NGC2420,1.0
07381228+2136269,6265.0,35.0,4.12,0.05,-0.19,0.05,2.57,0.06,NGC2420,1.0
07381784+2132585,6143.0,33.0,3.95,0.05,-0.21,0.05,2.68,0.05,NGC2420,1.0
07382020+2130400,5927.0,34.0,4.2,0.05,-0.03,0.05,2.33,0.07,NGC2420,1.0
07382854+2133366,6165.0,34.0,4.12,0.05,-0.21,0.05,2.65,0.04,NGC2420,0.9997
07383354+2136531,6240.0,33.0,4.08,0.05,-0.08,0.05,2.72,0.06,NGC2420,1.0
07375974-1455111,5347.0,102.0,4.3,0.34,-0.38,0.09,1.9,,NGC2425,0.9992
07380059-1454142,4941.0,65.0,4.03,0.17,-0.39,0.05,0.92,,NGC2425,0.9864
07380282-1453353,6010.0,64.0,4.43,0.18,-0.19,0.06,2.39,0.21,NGC2425,0.9995
07380668-1454035,6450.0,66.0,4.25,0.17,-0.45,0.05,2.13,0.18,NGC2425,0.9999
07380898-1449539,6373.0,67.0,4.22,0.17,-0.16,0.05,2.95,0.07,NGC2425,0.9998
07380978-1453384,5973.0,67.0,4.37,0.17,-0.46,0.05,2.85,0.11,NGC2425,0.9993
07381059-1455518,6496.0,66.0,4.1,0.17,-0.25,0.05,2.42,0.15,NGC2425,0.9998
07381192-1453077,6446.0,66.0,4.04,0.18,-0.44,0.05,2.62,0.1,NGC2425,0.9997
07381193-1451447,6359.0,66.0,4.07,0.18,-0.25,0.06,3.0,0.06,NGC2425,0.9998
07381308-1455236,6197.0,65.0,4.13,0.17,-0.35,0.06,2.13,,NGC2425,0.9881
07381394-1456564,5653.0,80.0,4.33,0.22,0.05,0.08,2.5,0.18,NGC2425,0.9993
07381574-1455024,5273.0,100.0,3.97,0.33,-0.45,0.09,1.44,,NGC2425,0.9993
07381585-1455257,6385.0,66.0,4.04,0.17,-0.44,0.06,3.23,0.08,NGC2425,0.9802
07381657-1454492,6415.0,66.0,4.04,0.18,-0.2,0.06,2.31,0.17,NGC2425,0.9924
07381661-1454253,6304.0,67.0,4.09,0.18,-0.31,0.05,3.29,0.05,NGC2425,0.9999
07381693-1454095,6178.0,64.0,4.21,0.17,-0.58,0.06,2.26,0.1,NGC2425,0.9999
07381845-1453369,6618.0,65.0,4.05,0.17,-0.2,0.06,3.3,0.05,NGC2425,0.9776
07381860-1450008,5984.0,64.0,4.32,0.17,-0.18,0.05,2.63,0.14,NGC2425,0.999
07381912-1450251,6402.0,66.0,4.26,0.17,-0.19,0.05,2.36,0.15,NGC2425,0.9997
07381932-1450463,6593.0,65.0,4.19,0.18,-0.23,0.05,2.31,,NGC2425,0.9913
07382023-1452158,6632.0,64.0,4.33,0.17,-0.21,0.05,3.01,0.06,NGC2425,0.9999
07382051-1453295,6686.0,66.0,4.18,0.17,-0.18,0.05,2.97,0.07,NGC2425,0.9999
07382170-1455121,6272.0,66.0,4.37,0.17,-0.41,0.05,3.02,0.09,NGC2425,0.9994
07382277-1455462,6349.0,64.0,4.19,0.18,-0.18,0.05,2.24,0.13,NGC2425,0.9999
07382280-1456301,5071.0,66.0,3.37,0.18,-0.03,0.06,1.24,0.08,NGC2425,0.9919
07382482-1451067,6113.0,66.0,4.47,0.18,-0.2,0.06,2.79,0.15,NGC2425,0.9998
07382492-1452489,6458.0,66.0,4.27,0.17,-0.31,0.05,2.98,0.06,NGC2425,0.9804
07382497-1455251,6601.0,67.0,4.17,0.17,-0.23,0.05,3.2,0.06,NGC2425,0.9996
07382719-1452468,5295.0,80.0,3.45,0.22,-0.26,0.08,2.19,0.19,NGC2425,0.9983
07383331-1453240,6621.0,66.0,4.24,0.18,-0.25,0.06,3.17,0.06,NGC2425,0.9999
07384088-1455280,6488.0,64.0,4.12,0.17,-0.22,0.06,2.79,0.14,NGC2425,0.9587
07384333-1453068,6394.0,67.0,4.2,0.17,-0.03,0.05,3.06,0.09,NGC2425,0.9998
07381372-1452009,4933.0,30.0,2.76,0.05,-0.14,0.05,0.53,0.08,NGC2425,0.9999
07381500-1452451,4932.0,31.0,2.79,0.05,-0.13,0.05,0.39,0.1,NGC2425,0.9999
07381753-1454167,4929.0,31.0,2.94,0.05,-0.1,0.05,1.33,0.05,NGC2425,0.9999
07382032-1451488,4567.0,32.0,2.37,0.05,-0.12,0.05,0.91,0.04,NGC2425,0.9981
07375552-1453021,5518.0,64.0,4.55,0.18,-0.43,0.06,1.85,0.23,NGC2425,0.9992
07375587-1448599,5624.0,65.0,4.01,0.18,-0.16,0.05,1.86,0.08,NGC2425,0.9999
07380180-1451537,6679.0,67.0,4.16,0.17,-0.11,0.06,3.14,0.06,NGC2425,0.9999
07380377-1451393,6488.0,66.0,4.17,0.17,-0.3,0.05,2.27,0.18,NGC2425,0.9998
07380456-1450333,6153.0,65.0,4.38,0.18,-0.31,0.05,2.89,0.09,NGC2425,0.9961
07380655-1451140,6139.0,65.0,4.07,0.17,-0.26,0.05,3.01,0.08,NGC2425,0.9999
07381190-1451514,5916.0,64.0,4.31,0.17,-0.36,0.05,2.66,0.08,NGC2425,0.9999
07381251-1453005,5251.0,71.0,4.65,0.2,-0.57,0.06,1.92,0.18,NGC2425,0.9978
07381411-1453469,6705.0,66.0,4.34,0.17,-0.15,0.06,2.9,0.08,NGC2425,0.9999
07381477-1454558,5848.0,63.0,4.21,0.18,-0.24,0.06,2.35,0.17,NGC2425,0.9995
07381586-1453356,5630.0,68.0,4.41,0.21,-0.22,0.05,1.94,0.26,NGC2425,0.9997
07381831-1455331,5848.0,66.0,4.37,0.17,-0.2,0.05,2.69,0.12,NGC2425,0.9996
07381984-1453062,5949.0,65.0,4.39,0.17,-0.29,0.05,2.81,0.1,NGC2425,0.9989
07382074-1452390,6177.0,65.0,4.38,0.18,-0.21,0.05,2.6,0.09,NGC2425,0.9999
07382119-1453406,6620.0,63.0,4.2,0.17,-0.16,0.05,3.11,0.05,NGC2425,0.9999
07382143-1453075,4934.0,64.0,4.82,0.18,-0.37,0.05,1.16,,NGC2425,0.9861
07382190-1457242,5544.0,64.0,4.46,0.17,-0.21,0.05,2.29,0.13,NGC2425,0.9628
07382379-1455308,5744.0,65.0,4.62,0.18,-0.44,0.06,2.52,0.1,NGC2425,0.9994
07382396-1448151,6422.0,65.0,4.08,0.17,-0.15,0.06,3.0,0.08,NGC2425,0.9978
07382436-1453303,6576.0,66.0,4.24,0.17,-0.18,0.05,2.5,0.12,NGC2425,0.9999
07382481-1447273,6699.0,65.0,4.14,0.17,-0.13,0.06,3.1,0.06,NGC2425,0.9998
07382642-1453147,6546.0,66.0,4.02,0.17,-0.12,0.05,2.48,0.15,NGC2425,0.9823
07383651-1455004,5848.0,65.0,4.65,0.17,-0.26,0.05,2.81,0.11,NGC2425,0.9989
07384490-1454442,6160.0,65.0,4.01,0.17,-0.32,0.05,2.84,0.1,NGC2425,0.9947
07380076-1453422,4868.0,30.0,2.84,0.05,-0.12,0.05,1.18,0.04,NGC2425,0.9999
07380159-1452300,4683.0,31.0,2.61,0.05,0.15,0.05,-0.05,0.14,NGC2425,0.9997
07381209-1452238,4433.0,31.0,2.01,0.05,-0.2,0.05,-0.38,0.08,NGC2425,0.9998
07382004-1452097,4905.0,30.0,2.93,0.05,-0.11,0.05,1.07,0.04,NGC2425,0.9999
07382502-1456303,4646.0,31.0,2.59,0.05,-0.12,0.05,1.11,0.05,NGC2425,0.9999
07383160-1456177,4942.0,31.0,2.78,0.05,-0.14,0.05,0.42,0.09,NGC2425,0.9998
07380398-1453266,6033.0,64.0,4.19,0.17,-0.56,0.05,2.7,0.09,NGC2425,0.9998
07380568-1449526,6544.0,65.0,4.22,0.18,-0.17,0.05,2.8,0.1,NGC2425,0.9999
07380784-1455000,6696.0,65.0,4.11,0.18,-0.13,0.05,2.28,0.26,NGC2425,0.9999
07380895-1454419,5881.0,63.0,3.83,0.17,-0.37,0.05,2.69,0.11,NGC2425,0.9993
07381097-1453367,5417.0,83.0,4.6,0.22,-0.28,0.08,2.27,0.19,NGC2425,0.952
07381106-1454050,5936.0,63.0,4.36,0.18,-0.36,0.05,2.82,0.1,NGC2425,0.9996
07381251-1453246,6173.0,66.0,4.08,0.17,-0.37,0.05,3.06,0.06,NGC2425,0.9813
07381322-1457019,6201.0,66.0,4.19,0.18,-0.28,0.05,3.14,0.09,NGC2425,0.9991
07381385-1450237,6367.0,66.0,4.25,0.18,-0.22,0.05,2.6,0.1,NGC2425,0.9998
07381470-1452591,5894.0,72.0,4.24,0.21,-0.33,0.05,2.72,0.11,NGC2425,0.9996
07381530-1452482,6391.0,65.0,4.22,0.17,-0.14,0.05,2.36,0.13,NGC2425,0.9987
07381569-1455578,5631.0,83.0,3.88,0.22,-0.08,0.08,1.74,0.41,NGC2425,0.9976
07381723-1455518,6357.0,67.0,4.26,0.17,-0.28,0.05,2.32,,NGC2425,0.9939
07381740-1453423,6234.0,64.0,4.29,0.17,-0.27,0.06,2.65,0.08,NGC2425,0.996
07381769-1451304,5244.0,67.0,3.81,0.17,-0.64,0.06,1.6,,NGC2425,0.9995
07381870-1452254,5894.0,66.0,4.38,0.18,-0.51,0.05,2.51,0.09,NGC2425,0.9997
07381913-1455051,6520.0,66.0,4.14,0.18,-0.22,0.05,2.51,0.11,NGC2425,0.9999
07381958-1454073,5911.0,65.0,4.37,0.17,-0.21,0.06,2.22,0.14,NGC2425,0.9997
07382004-1453373,6612.0,67.0,4.2,0.17,-0.18,0.06,3.22,0.06,NGC2425,0.9999
07382007-1453014,6052.0,67.0,4.61,0.17,-0.12,0.05,2.76,0.09,NGC2425,0.9988
07382008-1453177,6556.0,64.0,4.37,0.18,-0.15,0.05,2.25,0.23,NGC2425,0.9813
07382033-1455222,5684.0,66.0,4.61,0.17,-0.12,0.06,2.06,0.23,NGC2425,0.9962
07382041-1454286,6117.0,64.0,4.35,0.17,-0.11,0.05,2.88,0.08,NGC2425,0.9997
07382516-1456142,6531.0,65.0,4.25,0.17,-0.31,0.05,2.94,0.07,NGC2425,0.9612
07382702-1451266,5910.0,64.0,4.05,0.17,-0.22,0.05,2.63,0.12,NGC2425,0.9996
07382863-1456487,6601.0,65.0,4.21,0.17,-0.19,0.06,3.28,0.05,NGC2425,0.9999
07382947-1453320,6412.0,68.0,4.26,0.17,-0.18,0.05,2.54,0.12,NGC2425,0.9986
07383052-1453096,6308.0,65.0,4.18,0.18,-0.22,0.05,2.29,0.09,NGC2425,0.9999
07383118-1449265,6245.0,65.0,4.11,0.17,-0.26,0.05,2.65,0.06,NGC2425,0.9999
07383369-1455245,6615.0,66.0,4.27,0.18,-0.23,0.06,2.52,0.15,NGC2425,0.9999
07383481-1453095,5941.0,82.0,4.47,0.22,-0.07,0.08,2.27,0.29,NGC2425,0.9994
07382219-1453388,3947.0,41.0,1.14,0.08,-0.56,0.05,0.5,0.08,NGC2425,0.9986
07382342-1453123,3930.0,42.0,1.11,0.08,-0.45,0.05,0.26,0.08,NGC2425,0.9989
07375735-1450162,6372.0,66.0,4.12,0.17,-0.36,0.05,2.95,0.06,NGC2425,0.9896
07380433-1451243,6608.0,67.0,4.07,0.17,-0.1,0.05,2.54,0.13,NGC2425,0.9996
07380893-1456231,6093.0,66.0,4.03,0.17,-0.3,0.05,2.18,0.12,NGC2425,0.9999
07381552-1453146,4975.0,64.0,3.22,0.18,-0.12,0.06,1.25,0.09,NGC2425,0.9999
07381826-1449560,5070.0,64.0,3.32,0.17,-0.02,0.05,1.1,0.09,NGC2425,0.9999
07381838-1452202,6692.0,64.0,4.19,0.17,-0.27,0.06,2.78,0.09,NGC2425,0.9999
